ULT_SUST_DEF,TALLA_INI_MIN,TALLA_FIN_MAX,MAR_CVE_N,MARCA,MODELO,COL_CVE_N,COLOR,CORRIDAS,DIV_CVE_N,DIVISION,SEC_CVE_N,SECCION,SBC_CVE_N,SUBCATEGORIA,CAT_CVE_N,CATEGORIA,FPLG_CVE_N,FAMILIA
823552,0.5,3.5,4977,BOSLINE,0928,796,OLIVO,XB,2,ROPA,3,CABALLERO,65,CHAMARRA,63,ROPA ABRIGADORA,112,CASUAL (112)
823554,0.5,3.5,4977,BOSLINE,4177,22911,CAMO CHOCOLATE,XB,2,ROPA,3,CABALLERO,65,CHAMARRA,63,ROPA ABRIGADORA,128,NYLON CORTO (128)
823556,0.5,3.5,4977,BOSLINE,0695,11084,CAMO VERDE,XB,2,ROPA,3,CABALLERO,65,CHAMARRA,63,ROPA ABRIGADORA,135,PARKAS (135)
823548,1,8,4952,DREAM,8216,5695,MARINO/ROSA,XF,2,ROPA,5,DAMA,65,CHAMARRA,63,ROPA ABRIGADORA,135,PARKAS (135)
823550,1,8,4952,DREAM,1037,1239,MILITAR,XF,2,ROPA,5,DAMA,65,CHAMARRA,63,ROPA ABRIGADORA,132,NYLON MEDIO (132)
823547,1,8,4952,DREAM,6131,1131,MOSTAZA,XF,2,ROPA,5,DAMA,65,CHAMARRA,63,ROPA ABRIGADORA,135,PARKAS (135)
823551,1,8,4952,DREAM,8137,839,ROSA,XF,2,ROPA,5,DAMA,65,CHAMARRA,63,ROPA ABRIGADORA,132,NYLON MEDIO (132)
823558,0.5,3.5,4977,BOSLINE,9038,11426,MILITAR VERDE,XB,2,ROPA,3,CABALLERO,65,CHAMARRA,63,ROPA ABRIGADORA,135,PARKAS (135)
823555,0.5,3.5,4977,BOSLINE,3167,2534,MARINO,XB,2,ROPA,3,CABALLERO,65,CHAMARRA,63,ROPA ABRIGADORA,128,NYLON CORTO (128)
823565,1,8,4811,OUDIWEI,1517,924,VINO,XF,2,ROPA,5,DAMA,65,CHAMARRA,63,ROPA ABRIGADORA,132,NYLON MEDIO (132)
823559,0.5,3.5,4977,BOSLINE,SD92,2534,MARINO,XB,2,ROPA,3,CABALLERO,65,CHAMARRA,63,ROPA ABRIGADORA,135,PARKAS (135)
823564,1,8,7547,KINGER,S745,600,MOKA,XF,2,ROPA,5,DAMA,65,CHAMARRA,63,ROPA ABRIGADORA,135,PARKAS (135)
823563,1,8,4703,GUILBERT TEX,102D,796,OLIVO,XF,2,ROPA,5,DAMA,1,ABRIGO,63,ROPA ABRIGADORA,118,ECONOMICO (118)
823566,1,8,5667,UGLY DUCK,1515,839,ROSA,XF,2,ROPA,5,DAMA,65,CHAMARRA,63,ROPA ABRIGADORA,135,PARKAS (135)
186543,22,27,3869,MARSHELINE,201,9064,TABACO/MARINO,SI,1,CALZADO,5,DAMA,66,CHOCLO,12,CASUAL,235,MOCASIN TACON PREACABADO (235)
186547,22,27,3869,MARSHELINE,101,11401,NEGRO/TUL,SI,1,CALZADO,5,DAMA,490,BALLERINA,12,CASUAL,186,KIT BALLERINA PUNTAL (186)
186567,22,27,881,RENATO GOZZI,9302,7482,ANIMAL PRINT,SI,1,CALZADO,5,DAMA,287,ZAPATILLA,83,VESTIR,619,ZAP PUNTAL TACON MEDIO (619)
186579,22,27,881,RENATO GOZZI,9336,2179,BLANCO,SI,1,CALZADO,5,DAMA,287,ZAPATILLA,83,VESTIR,619,ZAP PUNTAL TACON MEDIO (619)
186615,22,27,369,VICENZA,4110,4970,NEGRO,SI,1,CALZADO,5,DAMA,287,ZAPATILLA,83,VESTIR,0,
186101,22,27,208,LADY PAULINA,4908,825,ROJO,SI,1,CALZADO,5,DAMA,287,ZAPATILLA,83,VESTIR,168,BN BOCA PES PLAT C/TAC DELG (168)
186106,22,27,208,LADY PAULINA,2510,4970,NEGRO,SI,1,CALZADO,5,DAMA,66,CHOCLO,12,CASUAL,0,
186109,22,27,208,LADY PAULINA,7202,2023,PINK,SI,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,564,TENIS URBANO AGUJETA (564)
825392,1,5,5142,QINGDAO BAOSD,QN97,501,GRIS,ZD,2,ROPA,1,BEBA,266,SUDADERA,63,ROPA ABRIGADORA,108,APLICACIONES (108)
825391,1,5,5142,QINGDAO BAOSD,QN97,535,LILA,ZD,2,ROPA,1,BEBA,266,SUDADERA,63,ROPA ABRIGADORA,108,APLICACIONES (108)
825393,1,5,5142,QINGDAO BAOSD,QN97,839,ROSA,ZD,2,ROPA,1,BEBA,266,SUDADERA,63,ROPA ABRIGADORA,108,APLICACIONES (108)
825396,24,32,1338,CUADRA,1NRS,4,ALMENDRA,U3,1,CALZADO,3,CABALLERO,42,BOTA,81,VAQUERO,1751,VAQUERA BOTA GRABADA (1751)
825400,21,28,1657,LADY MAC,9711,624,NATURAL,U5,1,CALZADO,5,DAMA,66,CHOCLO,12,CASUAL,555,MOCASIN CASUAL (555)
825402,21,28,3426,PRETTY,1771,11433,PEONIA/NEGRO,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,546,KIT MOCASIN (546)
825399,21,28,636,TENTACION,181,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,17,CONFORT,1665,BN/BC PISO (1665)
825412,1,14,4725,AGLORY LIMITED,MB06,6247,ROYAL,XY,2,ROPA,9,NIÑO,162,MAMELUCO,71,ROPA PARA DORMIR,136,PELUCHE (136)
825407,21,28,2546,VACCARO,1500,2534,MARINO,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,1902,MOCASIN PISO YUTE (1902)
822733,21,28,5161,FIGUERAS,G801,1473,TAUPE,U5,1,CALZADO,5,DAMA,42,BOTA,132,MOTO,1774,BC PLAT C/TACON MEDIO ANCHO (1774)
822750,21,28,4950,YUAN SHENG,9U09,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,485,BN TEXANO TACON BAJO CIERRE (485)
822747,21,28,7531,PIADOU,7126,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1776,BN/BC PLAT C/TACON ALTO ANCHO (1776)
822735,21,28,5161,FIGUERAS,G801,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,132,MOTO,1774,BC PLAT C/TACON MEDIO ANCHO (1774)
822744,21,28,7531,PIADOU,5211,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1666,BN TACON ALTO (1666)
822738,21,28,3276,H&S,200,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1663,BN/BC TACON MEDIO DELG FORRADO (1663)
822740,21,28,5529,J&Y,1293,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1663,BN/BC TACON MEDIO DELG FORRADO (1663)
822748,21,28,5280,RENASCENCE,3016,1368,CAMEL,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1678,ESCOTADO TACON ALTO (1678)
822749,21,28,4950,YUAN SHENG,9P08,382,CAFE,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1678,ESCOTADO TACON ALTO (1678)
823597,1,8,4952,DREAM,1481,2534,MARINO,XF,2,ROPA,5,DAMA,65,CHAMARRA,63,ROPA ABRIGADORA,128,NYLON CORTO (128)
823591,1,8,5142,QINGDAO BAOSD,Q407,2534,MARINO,XF,2,ROPA,5,DAMA,268,SWEATER,63,ROPA ABRIGADORA,144,SIMULACION 2 PIEZAS (144)
820820,24,32,1740,PIRMA BRASIL,102,4085,OXFORD,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,78,TENIS CASUAL URBANO,1784,CLASICO VULCANIZADO (1784)
820819,21,28,1740,PIRMA BRASIL,64,4970,NEGRO,U5,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,1779,SPORT (1779)
820824,24,32,1740,PIRMA BRASIL,102,2534,MARINO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,78,TENIS CASUAL URBANO,1784,CLASICO VULCANIZADO (1784)
820822,21,28,1740,PIRMA BRASIL,248,9645,GUINDA/BLANCO,U5,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,1779,SPORT (1779)
820825,21,28,1740,PIRMA BRASIL,4505,4970,NEGRO,U5,1,CALZADO,5,DAMA,85,CORRER,79,TENIS DEPORTIVO,1781,RUNNING (1781)
820828,24,32,1740,PIRMA BRASIL,309,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,42,BOTA,78,TENIS CASUAL URBANO,1779,SPORT (1779)
820821,21,28,1740,PIRMA BRASIL,248,5085,NEGRO/ORO,U5,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,1779,SPORT (1779)
820833,24,32,1740,PIRMA BRASIL,5026,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,85,CORRER,79,TENIS DEPORTIVO,1781,RUNNING (1781)
820830,24,32,1740,PIRMA BRASIL,5014,796,OLIVO,U3,1,CALZADO,3,CABALLERO,85,CORRER,79,TENIS DEPORTIVO,1779,SPORT (1779)
820844,21,28,3108,MISUKY,951,4970,NEGRO,U5,1,CALZADO,5,DAMA,244,SANDALIA,54,PLAYA/BAÑO,269,SAND PLAYA BAÑO EVA (269)
820874,48,48,5030,PRODUCTOS MARCOPOLO,0117,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,451,DULCES Y CARAMELOS,114,DULCES,,
820880,48,48,5030,PRODUCTOS MARCOPOLO,0303,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,451,DULCES Y CARAMELOS,114,DULCES,,
820881,48,48,5030,PRODUCTOS MARCOPOLO,0201,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,451,DULCES Y CARAMELOS,114,DULCES,,
820926,8,25,846,TENIS CON IMAGINACION,2722,4101,MARINO/ROJO,YE,1,CALZADO,9,NIÑO,66,CHOCLO,78,TENIS CASUAL URBANO,1800,URBANO (1800)
820979,21,28,4867,INSPIRACION,4350,801,ORO,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,1814,SAND SUELA CORR PREMOLDEADA (1814)
820985,21,28,5607,D´GRIS,4061,4970,NEGRO,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,268,SAND PLAT C/TACON TRABA T (268)
822091,20,27,293,PUMA,6901,5027,NEGRO/BLANCO,YC,1,CALZADO,7,JUNIORS,66,CHOCLO,78,TENIS CASUAL URBANO,1800,URBANO (1800)
825435,20,28,4867,INSPIRACION,3300,4970,NEGRO,YF,1,CALZADO,10,TEENS,66,CHOCLO,12,CASUAL,,
825441,0.5,3.5,4516,MA SOURCING,X104,1341,GRIS JASPE,XB,2,ROPA,3,CABALLERO,53,CAMISA,64,ROPA CASUAL,733,MANGA LARGA LISA (733)
825442,0.5,3.5,4516,MA SOURCING,X104,2179,BLANCO,XB,2,ROPA,3,CABALLERO,53,CAMISA,64,ROPA CASUAL,733,MANGA LARGA LISA (733)
825443,0.5,3.5,4516,MA SOURCING,X104,2534,MARINO,XB,2,ROPA,3,CABALLERO,53,CAMISA,64,ROPA CASUAL,733,MANGA LARGA LISA (733)
825439,0.5,3.5,4934,SHAOXING NEWTEX,3136,4010,STONE,XB,2,ROPA,3,CABALLERO,53,CAMISA,64,ROPA CASUAL,127,MEZCLILLA (127)
825440,0.5,3.5,4934,SHAOXING NEWTEX,7036,4970,NEGRO,XB,2,ROPA,3,CABALLERO,53,CAMISA,64,ROPA CASUAL,733,MANGA LARGA LISA (733)
825447,0.5,3.5,4516,MA SOURCING,PRSF,2179,BLANCO,XB,2,ROPA,3,CABALLERO,53,CAMISA,64,ROPA CASUAL,733,MANGA LARGA LISA (733)
825444,0.5,3.5,4516,MA SOURCING,X104,796,OLIVO,XB,2,ROPA,3,CABALLERO,53,CAMISA,64,ROPA CASUAL,733,MANGA LARGA LISA (733)
825445,0.5,3.5,4516,MA SOURCING,PRSF,4970,NEGRO,XB,2,ROPA,3,CABALLERO,53,CAMISA,64,ROPA CASUAL,733,MANGA LARGA LISA (733)
825446,0.5,3.5,4516,MA SOURCING,PRSF,2534,MARINO,XB,2,ROPA,3,CABALLERO,53,CAMISA,64,ROPA CASUAL,733,MANGA LARGA LISA (733)
825448,0.5,3.5,4516,MA SOURCING,9241,9550,BLANCO JASPE,XB,2,ROPA,3,CABALLERO,216,PLAYERA,64,ROPA CASUAL,382,POLO (382)
825477,20,28,1245,LOVO,617,2179,BLANCO,YF,1,CALZADO,10,TEENS,66,CHOCLO,78,TENIS CASUAL URBANO,,
825461,48,48,5107,SOURCE,SW21,1987,MULTICOLOR,98,7,JOYERIA Y ACCESORIOS,5,DAMA,40,BOLSA,1,ACCESORIO,852,CROSS BODY (852)
825468,48,48,5107,SOURCE,SW16,1987,MULTICOLOR,98,7,JOYERIA Y ACCESORIOS,5,DAMA,40,BOLSA,1,ACCESORIO,,
820895,21,28,61,TRIGUZ,1823,2534,MARINO,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,255,SAND PLAT MEDIO BOTIN (255)
823048,1,8,5294,CIXI YINGGUANG,0405,796,OLIVO,XF,2,ROPA,5,DAMA,216,PLAYERA,64,ROPA CASUAL,374,MANGA LARGA ECONOMICA (374)
823047,1,8,5294,CIXI YINGGUANG,0405,1435,AZUL JASPE,XF,2,ROPA,5,DAMA,216,PLAYERA,64,ROPA CASUAL,374,MANGA LARGA ECONOMICA (374)
823593,1,8,4516,MA SOURCING,1840,2534,MARINO,XF,2,ROPA,5,DAMA,268,SWEATER,63,ROPA ABRIGADORA,118,ECONOMICO (118)
823594,1,8,4516,MA SOURCING,1840,924,VINO,XF,2,ROPA,5,DAMA,268,SWEATER,63,ROPA ABRIGADORA,150,TEJIDO MEDIO (150)
823557,0.5,3.5,4977,BOSLINE,4707,2179,BLANCO,XB,2,ROPA,3,CABALLERO,65,CHAMARRA,63,ROPA ABRIGADORA,135,PARKAS (135)
823562,1,8,4703,GUILBERT TEX,102D,366,BEIGE,XF,2,ROPA,5,DAMA,1,ABRIGO,63,ROPA ABRIGADORA,118,ECONOMICO (118)
823595,1,8,5142,QINGDAO BAOSD,NQ21,3055,ROSA CUADROS,XF,2,ROPA,5,DAMA,268,SWEATER,63,ROPA ABRIGADORA,150,TEJIDO MEDIO (150)
823682,1,8,5492,LIFE APPAREL,Z131,4224,GRIS CUADROS,XF,2,ROPA,5,DAMA,197,PANTALON,64,ROPA CASUAL,399,VESTIR (399)
823681,1,8,5492,LIFE APPAREL,NM59,924,VINO,XF,2,ROPA,5,DAMA,197,PANTALON,64,ROPA CASUAL,399,VESTIR (399)
823673,1,23,5492,LIFE APPAREL,Z800,4970,NEGRO,U2,2,ROPA,5,DAMA,197,PANTALON,64,ROPA CASUAL,399,VESTIR (399)
823677,1,23,5492,LIFE APPAREL,SR24,22966,RAYAS AZULES/ROJO,U2,2,ROPA,5,DAMA,197,PANTALON,64,ROPA CASUAL,399,VESTIR (399)
823680,1,8,5492,LIFE APPAREL,NM59,839,ROSA,XF,2,ROPA,5,DAMA,197,PANTALON,64,ROPA CASUAL,399,VESTIR (399)
823679,1,23,5492,LIFE APPAREL,012W,8319,GRIS/RAYAS,U2,2,ROPA,5,DAMA,197,PANTALON,64,ROPA CASUAL,399,VESTIR (399)
823683,1,8,5492,LIFE APPAREL,1317,2021,AMARILLO,XF,2,ROPA,5,DAMA,197,PANTALON,64,ROPA CASUAL,399,VESTIR (399)
823986,1,13,4978,SUMEC,S104,924,VINO,XO,2,ROPA,8,NIÑA,65,CHAMARRA,63,ROPA ABRIGADORA,132,NYLON MEDIO (132)
823988,0.5,3.5,4725,AGLORY LIMITED,OSMB,924,VINO,XB,2,ROPA,3,CABALLERO,266,SUDADERA,64,ROPA CASUAL,323,CIERRES (323)
823989,0.5,3.5,4725,AGLORY LIMITED,OSOM,19,AZUL,XB,2,ROPA,3,CABALLERO,266,SUDADERA,64,ROPA CASUAL,319,CAPUCHA ABIERTO (319)
823987,1,8,4952,DREAM,3340,839,ROSA,XF,2,ROPA,5,DAMA,65,CHAMARRA,63,ROPA ABRIGADORA,128,NYLON CORTO (128)
820727,21,28,1042,MILAGROS,1533,839,ROSA,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,301,SAND PLAT BAJO PULSERA (301)
820878,48,48,5030,PRODUCTOS MARCOPOLO,0301,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,451,DULCES Y CARAMELOS,114,DULCES,,
820888,48,48,5030,PRODUCTOS MARCOPOLO,P020,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,451,DULCES Y CARAMELOS,114,DULCES,,
821001,21,28,5511,BIBIK SCARPE,3290,2179,BLANCO,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,219,SAND PLAT ALTO TRABA T (219)
832377,28,48,7815,CIS INDUSTRIAL,4002,839,ROSA,YN,2,ROPA,3,CABALLERO,30,BERMUDA/SHORT,64,ROPA CASUAL,322,CHINO (322)
820813,24,32,1740,PIRMA BRASIL,767,5120,ROJO/BLANCO,U3,1,CALZADO,3,CABALLERO,27,BASKETBALL,79,TENIS DEPORTIVO,1793,BASQUETBOL (1793)
820815,24,32,1740,PIRMA BRASIL,795,5082,AZUL/NEGRO,U3,1,CALZADO,3,CABALLERO,27,BASKETBALL,79,TENIS DEPORTIVO,1795,BASQUETBOL TECNO EXPUESTA (1795)
820817,21,28,1740,PIRMA BRASIL,4512,1361,SALMON,U5,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,1779,SPORT (1779)
824381,0.5,3.5,5523,IMRAN APPAREL,KD39,22968,NEGRO/REY/BLANCO,XB,2,ROPA,3,CABALLERO,266,SUDADERA,63,ROPA ABRIGADORA,320,CERRADA CON CAPUCHA (320)
825460,48,48,5107,SOURCE,SW19,1987,MULTICOLOR,98,7,JOYERIA Y ACCESORIOS,5,DAMA,40,BOLSA,1,ACCESORIO,852,CROSS BODY (852)
825469,48,48,5107,SOURCE,SW17,1987,MULTICOLOR,98,7,JOYERIA Y ACCESORIOS,5,DAMA,40,BOLSA,1,ACCESORIO,,
825462,48,48,5107,SOURCE,SW09,1987,MULTICOLOR,98,7,JOYERIA Y ACCESORIOS,5,DAMA,40,BOLSA,1,ACCESORIO,,
825463,48,48,5107,SOURCE,SW18,1987,MULTICOLOR,98,7,JOYERIA Y ACCESORIOS,5,DAMA,25,BACKPACK,48,MOCHILA/MORRAL/MALETA,836,BACK PACK (836)
825467,48,48,5107,SOURCE,SW14,1987,MULTICOLOR,98,7,JOYERIA Y ACCESORIOS,5,DAMA,40,BOLSA,1,ACCESORIO,,
825474,22,27,5240,SPEKIO,5142,839,ROSA,SI,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,229,SAND PLAT ALTO TALON C/PULS (229)
825515,0.5,3.5,4934,SHAOXING NEWTEX,GRAW,11113,CAMO,XB,2,ROPA,3,CABALLERO,53,CAMISA,64,ROPA CASUAL,362,MANGA LARGA ESTAMPADO (362)
825513,0.5,3.5,4934,SHAOXING NEWTEX,5507,23018,OLIVO/VINO CUADROS,XB,2,ROPA,3,CABALLERO,53,CAMISA,64,ROPA CASUAL,334,ESTAMPADO (334)
825514,0.5,3.5,4934,SHAOXING NEWTEX,8032,23019,CAMO/OLIVO,XB,2,ROPA,3,CABALLERO,53,CAMISA,64,ROPA CASUAL,362,MANGA LARGA ESTAMPADO (362)
825516,0.5,3.5,4934,SHAOXING NEWTEX,NIKE,22912,CAMO BLANCO,XB,2,ROPA,3,CABALLERO,53,CAMISA,64,ROPA CASUAL,362,MANGA LARGA ESTAMPADO (362)
825510,1,16,5527,SKY FASHION,SF01,839,ROSA,U7,2,ROPA,1,BEBA,65,CHAMARRA,63,ROPA ABRIGADORA,133,OSOS (133)
825517,0.5,3.5,4934,SHAOXING NEWTEX,NWY9,4022,STONE MEDIO,XB,2,ROPA,3,CABALLERO,53,CAMISA,64,ROPA CASUAL,127,MEZCLILLA (127)
825531,21,28,4531,TOP MODA,7554,366,BEIGE,U5,1,CALZADO,5,DAMA,42,BOTA,126,LLUVIA,1765,LLUVIA BN (1765)
825530,21,28,4531,TOP MODA,7554,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,126,LLUVIA,1765,LLUVIA BN (1765)
825534,21,28,4531,TOP MODA,9216,1987,MULTICOLOR,U5,1,CALZADO,5,DAMA,42,BOTA,126,LLUVIA,1765,LLUVIA BN (1765)
824076,1,8,5142,QINGDAO BAOSD,F250,1163,PALO DE ROSA,XF,2,ROPA,5,DAMA,216,PLAYERA,64,ROPA CASUAL,334,ESTAMPADO (334)
824081,1,8,5142,QINGDAO BAOSD,F254,2505,KHAKI,XF,2,ROPA,5,DAMA,216,PLAYERA,64,ROPA CASUAL,334,ESTAMPADO (334)
824077,1,8,5142,QINGDAO BAOSD,F251,4970,NEGRO,XF,2,ROPA,5,DAMA,216,PLAYERA,64,ROPA CASUAL,334,ESTAMPADO (334)
824079,1,8,4516,MA SOURCING,5322,1987,MULTICOLOR,XF,2,ROPA,5,DAMA,216,PLAYERA,64,ROPA CASUAL,334,ESTAMPADO (334)
824084,48,48,5112,K&M,4768,1559,MORADO,98,7,JOYERIA Y ACCESORIOS,9,NIÑO,81,COORDINADO,3,ACCESORIO INVERNAL,,
824082,48,48,5112,K&M,4766,8256,ROSA/IVORY,98,7,JOYERIA Y ACCESORIOS,8,NIÑA,81,COORDINADO,3,ACCESORIO INVERNAL,,
824085,48,48,5112,K&M,4769,1987,MULTICOLOR,98,7,JOYERIA Y ACCESORIOS,9,NIÑO,81,COORDINADO,3,ACCESORIO INVERNAL,,
820999,21,28,4559,LADY ONE,4000,4885,PLATA/NEGRO,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,205,SAND KIT PISO HORCAPOLLO (205)
821532,21,28,2392,LUCA TORREIRO,5025,5448,BLANCO/VINO,U5,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,1778,CAJA CLASICO (1778)
822189,1,8,5527,SKY FASHION,S148,3128,BEIGE/ROSA,XF,2,ROPA,5,DAMA,65,CHAMARRA,63,ROPA ABRIGADORA,130,NYLON LARGO (130)
824366,0.5,3.5,4977,BOSLINE,0626,22912,CAMO BLANCO,XB,2,ROPA,3,CABALLERO,65,CHAMARRA,63,ROPA ABRIGADORA,128,NYLON CORTO (128)
824367,0.5,3.5,4516,MA SOURCING,8896,457,CHOCOLATE,XB,2,ROPA,3,CABALLERO,266,SUDADERA,63,ROPA ABRIGADORA,320,CERRADA CON CAPUCHA (320)
824982,21,28,1486,MONETTI,1710,8330,MARINO/VINO,U5,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,189,KIT TENIS URBANO CERRADO (189)
825009,21,28,2743,STEFANA,491,2179,BLANCO,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,1900,VESTIR CUÑA (1900)
825063,21,28,5257,ONLEAD,9087,2179,BLANCO,U5,1,CALZADO,5,DAMA,199,PANTUFLA,17,CONFORT,236,PANTUFLA (236)
825068,21,28,5538,WUXI HENGYUAN,9008,839,ROSA,U5,1,CALZADO,5,DAMA,199,PANTUFLA,17,CONFORT,236,PANTUFLA (236)
825042,0.5,3.5,4516,MA SOURCING,1675,6316,VINO/NEGRO,XB,2,ROPA,3,CABALLERO,268,SWEATER,63,ROPA ABRIGADORA,148,TEJIDO GRUESO (148)
825067,21,28,5538,WUXI HENGYUAN,9001,839,ROSA,U5,1,CALZADO,5,DAMA,199,PANTUFLA,17,CONFORT,236,PANTUFLA (236)
825551,1,8,5522,BELLA FORM,R019,4970,NEGRO,XF,2,ROPA,5,DAMA,196,PANTALETA/BOXER/BIKINI,70,ROPA INTERIOR,,
825548,48,48,5586,BOTANAS SOL,ONES,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,457,SEMILLAS,113,BOTANAS,,
820871,48,48,5030,PRODUCTOS MARCOPOLO,0103,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,451,DULCES Y CARAMELOS,114,DULCES,,
820872,48,48,5030,PRODUCTOS MARCOPOLO,U010,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,451,DULCES Y CARAMELOS,114,DULCES,,
821080,1,8,4443,HOCKEY EXPORTPRINT,6148,525,JASPE,XF,2,ROPA,5,DAMA,216,PLAYERA,64,ROPA CASUAL,,
821081,1,8,4443,HOCKEY EXPORTPRINT,6148,1987,MULTICOLOR,XF,2,ROPA,5,DAMA,216,PLAYERA,64,ROPA CASUAL,,
821082,0.5,3.5,4443,HOCKEY EXPORTPRINT,7127,1987,MULTICOLOR,XB,2,ROPA,3,CABALLERO,216,PLAYERA,64,ROPA CASUAL,,
822858,24,32,1277,VANS LATINO,HY28,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,78,TENIS CASUAL URBANO,,
822866,21,28,1277,VANS LATINO,MVKP,839,ROSA,U5,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,,
822880,20,27,1277,VANS LATINO,F1WX,4970,NEGRO,YC,1,CALZADO,7,JUNIORS,66,CHOCLO,78,TENIS CASUAL URBANO,,
822861,24,32,1277,VANS LATINO,HW00,2179,BLANCO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,78,TENIS CASUAL URBANO,,
822871,24,32,1277,VANS LATINO,9BJ4,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,42,BOTA,78,TENIS CASUAL URBANO,,
822881,20,27,1277,VANS LATINO,HW00,2179,BLANCO,YC,1,CALZADO,7,JUNIORS,66,CHOCLO,78,TENIS CASUAL URBANO,,
822885,20,27,1277,VANS LATINO,9BJ4,4970,NEGRO,YC,1,CALZADO,7,JUNIORS,42,BOTA,78,TENIS CASUAL URBANO,,
821707,24,32,2836,CREAM SODA,00NP,1368,CAMEL,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,33,HIKER,1804,CHUNKY (1804)
821706,24,32,2836,CREAM SODA,100A,2179,BLANCO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,33,HIKER,1804,CHUNKY (1804)
822259,1,8,5527,SKY FASHION,S148,5761,NEGRO/VINO,XF,2,ROPA,5,DAMA,65,CHAMARRA,63,ROPA ABRIGADORA,130,NYLON LARGO (130)
824301,1,16,5337,DISEÑO E IMPRESION,P923,3361,TURQUESA,U7,2,ROPA,8,NIÑA,216,PLAYERA,64,ROPA CASUAL,,
822058,21,28,293,PUMA,7302,2179,BLANCO,U5,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,,
822060,48,48,293,PUMA,6901,4970,NEGRO,98,7,JOYERIA Y ACCESORIOS,3,CABALLERO,125,GORRA,1,ACCESORIO,,
822167,1,13,4934,SHAOXING NEWTEX,NOE,7244,MAQUILLAJE,XO,2,ROPA,8,NIÑA,198,PANTS,64,ROPA CASUAL,339,FRENCH TERRY (339)
822168,1,13,4934,SHAOXING NEWTEX,NOE,1163,PALO DE ROSA,XO,2,ROPA,8,NIÑA,198,PANTS,64,ROPA CASUAL,339,FRENCH TERRY (339)
824332,48,48,2562,REGALOS SIGLO XXI,3325,1987,MULTICOLOR,98,4,HOME,15,COMEDOR Y COCINA,417,UTENSILIO DE SERVICIO,16,COMEDOR,1036,SAL Y PIMIENTA (1036)
825056,1,14,5394,HANTON,745N,6247,ROYAL,XY,2,ROPA,9,NIÑO,266,SUDADERA,63,ROPA ABRIGADORA,319,CAPUCHA ABIERTO (319)
