ULT_SUST_DEF,TALLA_INI_MIN,TALLA_FIN_MAX,MAR_CVE_N,MARCA,MODELO,COL_CVE_N,COLOR,CORRIDAS,DIV_CVE_N,DIVISION,SEC_CVE_N,SECCION,SBC_CVE_N,SUBCATEGORIA,CAT_CVE_N,CATEGORIA,FPLG_CVE_N,FAMILIA,Total
824619,24.0,32.0,870,FLEXI,6510,457,CHOCOLATE,U3,1,CALZADO,3,CABALLERO,42,BOTA,33,HIKER,1721.0,HIKER BN AGUJETA (1721),1559.0
824621,24.0,32.0,870,FLEXI,8901,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,17,CONFORT,1710.0,CONFORT CHOCLO AGUJETA (1710),1420.0
824627,24.0,32.0,931,QUIRELLI,0801,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,17,CONFORT,1710.0,CONFORT CHOCLO AGUJETA (1710),853.0
825427,8.0,25.0,5077,GREEN BOX,2011,6175,VERDE/NEGRO,YE,1,CALZADO,9,NIÑO,42,BOTA,126,LLUVIA,,,1732.0
181106,22.0,27.0,636,TENTACION,1300,4970,NEGRO,SI,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1679.0,ESCOTADO TACON BAJO (1679),9333.0
821818,21.0,28.0,4944,STUDIO 56,1312,1368,CAMEL,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1678.0,ESCOTADO TACON ALTO (1678),2327.0
821819,21.0,28.0,4944,STUDIO 56,1312,1473,TAUPE,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1678.0,ESCOTADO TACON ALTO (1678),4609.0
821814,21.0,28.0,4944,STUDIO 56,9411,1368,CAMEL,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1680.0,TEXANO TACON ALTO (1680),1176.0
821812,21.0,28.0,4944,STUDIO 56,271K,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1680.0,TEXANO TACON ALTO (1680),389.0
821817,21.0,28.0,4944,STUDIO 56,1312,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1678.0,ESCOTADO TACON ALTO (1678),2391.0
821823,21.0,28.0,4944,STUDIO 56,031B,1473,TAUPE,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1679.0,ESCOTADO TACON BAJO (1679),847.0
821816,21.0,28.0,4944,STUDIO 56,7A30,1601,WHISKY,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1678.0,ESCOTADO TACON ALTO (1678),770.0
821824,21.0,28.0,4944,STUDIO 56,1032,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1679.0,ESCOTADO TACON BAJO (1679),1151.0
821822,21.0,28.0,4944,STUDIO 56,3A34,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1679.0,ESCOTADO TACON BAJO (1679),1759.0
821826,21.0,28.0,4944,STUDIO 56,247B,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1678.0,ESCOTADO TACON ALTO (1678),587.0
821825,21.0,28.0,4944,STUDIO 56,1032,1601,WHISKY,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1679.0,ESCOTADO TACON BAJO (1679),978.0
821815,21.0,28.0,4944,STUDIO 56,9411,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1680.0,TEXANO TACON ALTO (1680),1273.0
181109,22.0,27.0,636,TENTACION,4353,1368,CAMEL,SI,1,CALZADO,5,DAMA,42,BOTA,131,MILITAR,1673.0,MILITAR TACON BAJO (1673),5118.0
181111,22.0,27.0,636,TENTACION,4353,4970,NEGRO,SI,1,CALZADO,5,DAMA,42,BOTA,131,MILITAR,1673.0,MILITAR TACON BAJO (1673),3862.0
181115,22.0,27.0,636,TENTACION,4354,876,TAN,SI,1,CALZADO,5,DAMA,42,BOTA,127,MONTAR,1676.0,BL TACON BAJO (1676),2602.0
181122,22.0,27.0,636,TENTACION,7701,2210,AZABACHE,SI,1,CALZADO,5,DAMA,42,BOTA,131,MILITAR,1672.0,MILITAR TACON ALTO (1672),7836.0
181124,22.0,27.0,636,TENTACION,7811,4970,NEGRO,SI,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,1678.0,ESCOTADO TACON ALTO (1678),5835.0
181125,22.0,27.0,636,TENTACION,7811,10051,ADOBE,SI,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,1678.0,ESCOTADO TACON ALTO (1678),4696.0
181126,22.0,27.0,636,TENTACION,7820,876,TAN,SI,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,1663.0,BN/BC TACON MEDIO DELG FORRADO (1663),4410.0
181401,22.0,27.0,2403,STEFANY ROSH,1632,1368,CAMEL,SI,1,CALZADO,5,DAMA,42,BOTA,127,MONTAR,1676.0,BL TACON BAJO (1676),2426.0
181408,22.0,27.0,4112,VIA VICTORIA,9020,4970,NEGRO,SI,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,450.0,BN/BC ENTRESUELA (450),3600.0
181409,22.0,27.0,4112,VIA VICTORIA,9020,382,CAFE,SI,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,450.0,BN/BC ENTRESUELA (450),2319.0
181414,22.0,27.0,4112,VIA VICTORIA,9060,4970,NEGRO,SI,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,405.0,B 3/4 ENTRESUELA (405),6262.0
181423,22.0,27.0,4797,CAPRIURAL,48,3001,MARINO/AMARILLO,SI,1,CALZADO,5,DAMA,42,BOTA,33,HIKER,451.0,KIT BOTA HIKER (451),4914.0
821876,21.0,28.0,4949,TOPWINNER,0071,1473,TAUPE,U5,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,1667.0,BN/BC TACON BAJO (1667),3865.0
821877,21.0,28.0,4717,CHENGDU MERIDIAN,1829,1473,TAUPE,U5,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1774.0,BC PLAT C/TACON MEDIO ANCHO (1774),666.0
821892,21.0,28.0,4717,CHENGDU MERIDIAN,F550,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1680.0,TEXANO TACON ALTO (1680),599.0
821878,21.0,28.0,4717,CHENGDU MERIDIAN,1829,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1774.0,BC PLAT C/TACON MEDIO ANCHO (1774),830.0
821903,21.0,28.0,3276,H&S,0342,366,BEIGE,U5,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1774.0,BC PLAT C/TACON MEDIO ANCHO (1774),887.0
821879,21.0,28.0,4717,CHENGDU MERIDIAN,X982,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1774.0,BC PLAT C/TACON MEDIO ANCHO (1774),2554.0
821884,21.0,28.0,4717,CHENGDU MERIDIAN,F314,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1668.0,BN TACON MEDIO (1668),2348.0
821886,21.0,28.0,4717,CHENGDU MERIDIAN,1293,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1661.0,BC TACON ALTO (1661),1318.0
821891,21.0,28.0,4717,CHENGDU MERIDIAN,386,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1680.0,TEXANO TACON ALTO (1680),779.0
821885,21.0,28.0,4717,CHENGDU MERIDIAN,9732,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1661.0,BC TACON ALTO (1661),770.0
821880,21.0,28.0,4717,CHENGDU MERIDIAN,X982,382,CAFE,U5,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1774.0,BC PLAT C/TACON MEDIO ANCHO (1774),1356.0
821883,21.0,28.0,4717,CHENGDU MERIDIAN,C389,382,CAFE,U5,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1661.0,BC TACON ALTO (1661),863.0
821890,21.0,28.0,4717,CHENGDU MERIDIAN,F553,876,TAN,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1679.0,ESCOTADO TACON BAJO (1679),389.0
174236,25.0,32.0,870,FLEXI,7780,457,CHOCOLATE,CI,1,CALZADO,3,CABALLERO,42,BOTA,33,HIKER,1721.0,HIKER BN AGUJETA (1721),3498.0
179217,25.0,32.0,4034,ARMY´S,7700,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,17,CONFORT,1710.0,CONFORT CHOCLO AGUJETA (1710),3297.0
179223,25.0,32.0,4031,VANDANA,345,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,17,CONFORT,1709.0,CONFORT BN CHUKKA (1709),4911.0
179487,25.0,32.0,272,OSCAR CASINI,655,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,17,CONFORT,1713.0,CONFORT CHOCLO MOCASIN (1713),2858.0
181427,22.0,27.0,4686,NEW YORK GROUP,TX55,4970,NEGRO,SI,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1668.0,BN TACON MEDIO (1668),707.0
181904,22.0,26.0,3401,LADY MODA,560,4970,NEGRO,RT,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,170.0,BN/BC PLATAFORMA ALTO (170),2658.0
181942,22.0,27.0,3904,HOT,1477,10117,NEGRO/TAN,SI,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,713.0,KIT BOTA TACON BAJO (713),3909.0
821284,22.0,27.0,1391,DAMAS,4312,5085,NEGRO/ORO,SI,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,216.0,SAND KIT CUÑA (216),4112.0
822004,21.0,28.0,5161,FIGUERAS,G680,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1670.0,TEXANO TACON BAJO (1670),1405.0
822002,21.0,28.0,5161,FIGUERAS,G685,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1670.0,TEXANO TACON BAJO (1670),2043.0
822011,21.0,28.0,5161,FIGUERAS,E502,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,131,MILITAR,1672.0,MILITAR TACON ALTO (1672),799.0
822012,21.0,28.0,5161,FIGUERAS,AW60,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,1679.0,ESCOTADO TACON BAJO (1679),936.0
822008,21.0,28.0,5161,FIGUERAS,G687,1601,WHISKY,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1670.0,TEXANO TACON BAJO (1670),1338.0
175810,22.0,27.0,61,TRIGUZ,1602,4970,NEGRO,SI,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,290.0,SAND PLAT MEDIO TALON C/PULS (290),4496.0
822007,21.0,28.0,5161,FIGUERAS,G687,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1670.0,TEXANO TACON BAJO (1670),950.0
822113,21.0,28.0,7530,TIANLU,3106,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,420.0,BC SUELA CORRIDA (420),1435.0
822112,21.0,28.0,7530,TIANLU,3102,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,472.0,BN SUELA CORRIDA (472),1728.0
822114,21.0,28.0,7530,TIANLU,3518,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,1661.0,BC TACON ALTO (1661),1600.0
185398,22.0,27.0,1391,DAMAS,1125,11332,ROSA RICH/NEGRO,SI,1,CALZADO,5,DAMA,244,SANDALIA,83,VESTIR,2000.0,SAND KIT TACON TALON C/PULSERA (2000),11927.0
182004,22.0,27.0,5623,ARTMAX,0L1A,2179,BLANCO,SI,1,CALZADO,5,DAMA,244,SANDALIA,54,PLAYA/BAÑO,284.0,SAND PLAYA BAÑO PVC1 (284),3157.0
821444,24.0,32.0,407,GARCIS,4337,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,244,SANDALIA,54,PLAYA/BAÑO,1731.0,SAND PLAYA BAÑO SUECO (1731),2095.0
175991,25.0,32.0,3068,GROUP SWEET LONG,711M,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,244,SANDALIA,54,PLAYA/BAÑO,1731.0,SAND PLAYA BAÑO SUECO (1731),5100.0
186037,25.0,32.0,931,QUIRELLI,0202,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,83,VESTIR,1701.0,CASUAL CHOCLO AGUJETA (1701),826.0
179017,25.0,32.0,230,MARCO DELLI,3577,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,3,ACCESORIO DE CALZADO,1,ACCESORIO,0.0,,2437.0
179017,22.0,24.5,230,MARCO DELLI,3577,4970,NEGRO,RR,1,CALZADO,5,DAMA,3,ACCESORIO DE CALZADO,1,ACCESORIO,0.0,,2437.0
823065,21.0,28.0,4949,TOPWINNER,85A9,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,127,MONTAR,1675.0,BXL TACON BAJO (1675),2836.0
823067,21.0,28.0,4949,TOPWINNER,2723,1473,TAUPE,U5,1,CALZADO,5,DAMA,42,BOTA,127,MONTAR,1676.0,BL TACON BAJO (1676),2044.0
179663,22.0,27.0,363,VATULELE,A222,4970,NEGRO,SI,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,210.0,SAND PISO HORCAPOLLO (210),3196.0
821875,21.0,28.0,4949,TOPWINNER,0071,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,1667.0,BN/BC TACON BAJO (1667),2638.0
821871,21.0,28.0,4571,BONITA,702B,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,1679.0,ESCOTADO TACON BAJO (1679),1385.0
821874,21.0,28.0,5537,SUNWAY,6381,382,CAFE,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1680.0,TEXANO TACON ALTO (1680),709.0
822161,21.0,28.0,5539,AMP STUDIO,0781,2179,BLANCO,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,552.0,MOCASIN (552),553.0
822162,21.0,28.0,5539,AMP STUDIO,2020,4970,NEGRO,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,552.0,MOCASIN (552),490.0
872392,20.0,27.0,5132,HR,B08,5439,MARINO/NARANJA,YC,1,CALZADO,7,JUNIORS,244,SANDALIA,54,PLAYA/BAÑO,1729.0,SAND PLAYA BAÑO CROC (1729),289.0
872423,24.0,32.0,4914,XIA BELLA,8008,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,244,SANDALIA,54,PLAYA/BAÑO,1729.0,SAND PLAYA BAÑO CROC (1729),160.0
872424,24.0,32.0,4914,XIA BELLA,8029,2179,BLANCO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,17,CONFORT,1736.0,SERV CHOCLO FULL PLASTIC (1736),129.0
872713,21.0,28.0,4867,INSPIRACION,4252,9101,CAMEL/MAQUILLAJE,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,2010.0,SAND KIT TACON PULSERA (2010),79.0
872972,21.0,28.0,5021,CALZADO ALONDRA,2026,7423,NEGRO/MAQUILLAJE,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,221.0,SAND KIT PLAT (221),615.0
872969,21.0,28.0,7776,CALZADO CUBOX,2002,4970,NEGRO,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,307.0,SAND PLAT MEDIO HORCAPOLLO (307),149.0
872975,21.0,28.0,363,VATULELE,329,839,ROSA,U5,1,CALZADO,5,DAMA,244,SANDALIA,83,VESTIR,72.0,SAND TACON MEDIO ANCHO PULSERA (72),134.0
872974,21.0,28.0,369,VICENZA,3676,785,OCRE,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,70.0,SAND TACON MEDIO ANCHO BOTIN (70),67.0
872978,21.0,28.0,3388,PLAYA CARIBE,4135,2179,BLANCO,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,1985.0,SAND CUÑA BAJO CRUZADO (1985),73.0
872971,21.0,28.0,5021,CALZADO ALONDRA,1045,10117,NEGRO/TAN,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,1999.0,SAND KIT TACON BOTIN (1999),847.0
872175,21.0,28.0,3061,STARS,9010,4970,NEGRO,U5,1,CALZADO,5,DAMA,244,SANDALIA,54,PLAYA/BAÑO,241.0,SAND PLAYA BAÑO PREMOLDEADA (241),257.0
872176,21.0,28.0,3061,STARS,9039,839,ROSA,U5,1,CALZADO,5,DAMA,244,SANDALIA,54,PLAYA/BAÑO,241.0,SAND PLAYA BAÑO PREMOLDEADA (241),237.0
872174,21.0,28.0,3061,STARS,9006,19,AZUL,U5,1,CALZADO,5,DAMA,244,SANDALIA,54,PLAYA/BAÑO,241.0,SAND PLAYA BAÑO PREMOLDEADA (241),166.0
872268,21.0,28.0,4601,JP ORIGINAL,SS01,500,FIUSHA,U5,1,CALZADO,5,DAMA,244,SANDALIA,54,PLAYA/BAÑO,269.0,SAND PLAYA BAÑO EVA (269),0.0
873028,1.0,7.0,2566,IMPULSORA ARRA,0102,500,FIUSHA,UE,1,CALZADO,5,DAMA,244,SANDALIA,17,CONFORT,242.0,SAND PANTUFLA (242),557.0
875733,21.0,28.0,4413,CALZADO PRINCIPESSA,8501,4970,NEGRO,U5,1,CALZADO,5,DAMA,244,SANDALIA,17,CONFORT,1870.0,SAND CONFORT PLAT CRUZADO (1870),80.0
872968,21.0,28.0,7776,CALZADO CUBOX,2001,1368,CAMEL,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,290.0,SAND PLAT MEDIO TALON C/PULS (290),162.0
872976,21.0,28.0,363,VATULELE,328,4970,NEGRO,U5,1,CALZADO,5,DAMA,244,SANDALIA,83,VESTIR,72.0,SAND TACON MEDIO ANCHO PULSERA (72),171.0
872977,21.0,28.0,4301,SPAIN,1410,4970,NEGRO,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,279.0,SAND PISO PREMOLDEADA CORCHO (279),62.0
872016,21.0,28.0,4559,LADY ONE,6102,3682,INOX,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,276.0,SAND PLAT MEDIO PULSERA (276),240.0
872011,21.0,28.0,4559,LADY ONE,4379,2876,NEGRO/ROSA,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,198.0,SAND KIT PISO PULSERA (198),210.0
872015,21.0,28.0,4559,LADY ONE,6108,801,ORO,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,201.0,SAND PLAT MEDIO CRUZADO (201),146.0
872013,21.0,28.0,4559,LADY ONE,6109,8825,ORO ROSADO,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,1992.0,SAND PLAT MEDIO ROMANO (1992),215.0
872014,21.0,28.0,4559,LADY ONE,6111,839,ROSA,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,276.0,SAND PLAT MEDIO PULSERA (276),231.0
873624,24.0,32.0,1714,EESCORD,6,2179,BLANCO,U3,1,CALZADO,3,CABALLERO,244,SANDALIA,54,PLAYA/BAÑO,1757.0,VESTIR CAS BN AGUJETA EXO (1757),138.0
184083,22.0,27.0,870,FLEXI,0100,4970,NEGRO,SI,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,0.0,,6672.0
872781,20.0,27.0,364,VAZ-TAP,2870,4970,NEGRO,YC,1,CALZADO,7,JUNIORS,244,SANDALIA,12,CASUAL,1725.0,SAND CASUAL CANGREJERA (1725),43.0
872780,24.0,32.0,3510,CALZALETAS1,A568,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,244,SANDALIA,54,PLAYA/BAÑO,1730.0,SAND PLAYA BAÑO HORCAPOLLO (1730),133.0
872783,21.0,28.0,4079,GISELLE,7810,2534,MARINO,U5,1,CALZADO,5,DAMA,66,CHOCLO,12,CASUAL,235.0,MOCASIN TACON PREACABADO (235),150.0
872782,21.0,28.0,4079,GISELLE,7810,785,OCRE,U5,1,CALZADO,5,DAMA,66,CHOCLO,12,CASUAL,235.0,MOCASIN TACON PREACABADO (235),141.0
933114,21.0,28.0,1391,DAMAS,010,4972,MERLOT,U5,1,CALZADO,5,DAMA,287,ZAPATILLA,83,VESTIR,1900.0,VESTIR CUÑA (1900),0.0
933115,21.0,28.0,1391,DAMAS,010,23239,LATTE,U5,1,CALZADO,5,DAMA,287,ZAPATILLA,83,VESTIR,1900.0,VESTIR CUÑA (1900),0.0
933117,21.0,28.0,1391,DAMAS,1201,467,COGÑAC,U5,1,CALZADO,5,DAMA,287,ZAPATILLA,83,VESTIR,618.0,ZAP PUNTAL TACON BAJO (618),0.0
872025,8.0,25.0,2566,IMPULSORA ARRA,2010,839,ROSA,YD,1,CALZADO,8,NIÑA,244,SANDALIA,54,PLAYA/BAÑO,,,195.0
871837,21.0,28.0,7756,MISS SOPHIA,2363,8601,KAKHI/NEGRO,U5,1,CALZADO,5,DAMA,490,BALLERINA,12,CASUAL,186.0,KIT BALLERINA PUNTAL (186),0.0
871838,21.0,28.0,7756,MISS SOPHIA,2851,3780,TAN/NEGRO,U5,1,CALZADO,5,DAMA,490,BALLERINA,12,CASUAL,186.0,KIT BALLERINA PUNTAL (186),0.0
871839,21.0,28.0,7756,MISS SOPHIA,2866,23277,CAMEL/AMARILLO,U5,1,CALZADO,5,DAMA,490,BALLERINA,12,CASUAL,186.0,KIT BALLERINA PUNTAL (186),0.0
871842,21.0,28.0,7756,MISS SOPHIA,2955,4890,BEIGE/NEGRO,U5,1,CALZADO,5,DAMA,490,BALLERINA,12,CASUAL,186.0,KIT BALLERINA PUNTAL (186),0.0
871841,21.0,28.0,7756,MISS SOPHIA,2978,5202,CAFE/NEGRO,U5,1,CALZADO,5,DAMA,490,BALLERINA,12,CASUAL,186.0,KIT BALLERINA PUNTAL (186),0.0
871840,21.0,28.0,7756,MISS SOPHIA,2989,840,ROSA/AZUL,U5,1,CALZADO,5,DAMA,490,BALLERINA,12,CASUAL,186.0,KIT BALLERINA PUNTAL (186),0.0
871843,21.0,28.0,7756,MISS SOPHIA,2999,2875,ROJO/NEGRO,U5,1,CALZADO,5,DAMA,490,BALLERINA,12,CASUAL,186.0,KIT BALLERINA PUNTAL (186),0.0
872581,21.0,28.0,2624,CALZADO ZACHA,1007,2876,NEGRO/ROSA,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,198.0,SAND KIT PISO PULSERA (198),92.0
872578,21.0,28.0,4906,JEAN PET,6708,825,ROJO,U5,1,CALZADO,5,DAMA,244,SANDALIA,83,VESTIR,23.0,SAND MEDIA PLAT DELG TALON C/P (23),295.0
872575,21.0,28.0,4906,JEAN PET,6709,839,ROSA,U5,1,CALZADO,5,DAMA,244,SANDALIA,83,VESTIR,17.0,SAND MEDIA PLAT DELG BOTIN (17),214.0
872579,21.0,28.0,1307,DONNA NOVVA,0337,2179,BLANCO,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,301.0,SAND PLAT BAJO PULSERA (301),348.0
872583,21.0,28.0,3223,EG BY GOOS,2060,1473,TAUPE,U5,1,CALZADO,5,DAMA,244,SANDALIA,83,VESTIR,57.0,SAND TACON ALTO ANCHO BOTIN (57),180.0
872576,21.0,28.0,4906,JEAN PET,6707,4970,NEGRO,U5,1,CALZADO,5,DAMA,244,SANDALIA,83,VESTIR,17.0,SAND MEDIA PLAT DELG BOTIN (17),214.0
872577,21.0,28.0,4906,JEAN PET,6710,6127,ORO INGLES,U5,1,CALZADO,5,DAMA,244,SANDALIA,83,VESTIR,17.0,SAND MEDIA PLAT DELG BOTIN (17),103.0
872580,21.0,28.0,2624,CALZADO ZACHA,9010,1368,CAMEL,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,232.0,SAND PLAT ALTO PULSERA (232),108.0
872582,21.0,28.0,3223,EG BY GOOS,2044,2021,AMARILLO,U5,1,CALZADO,5,DAMA,244,SANDALIA,83,VESTIR,72.0,SAND TACON MEDIO ANCHO PULSERA (72),380.0
872584,21.0,28.0,3223,EG BY GOOS,0142,1368,CAMEL,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,718.0,SAND CUÑA BAJO PULSERA (718),54.0
872574,21.0,28.0,4906,JEAN PET,2065,11041,LADY,U5,1,CALZADO,5,DAMA,244,SANDALIA,50,OCASIONES ESPECIALES,1908.0,SAND MEDIA PLAT MEDIO PULSERA (1908),161.0
872788,8.0,25.0,4489,PIECESES SHOES,GALY,11382,BLANCO/NUTTY,YD,1,CALZADO,8,NIÑA,244,SANDALIA,12,CASUAL,,,944.0
914610,21.0,28.0,3529,DASH,3639,839,ROSA,U5,1,CALZADO,5,DAMA,66,CHOCLO,12,CASUAL,523.0,AGUJETA SUELA CORRIDA (523),0.0
915295,21.0,28.0,369,VICENZA,1651,4970,NEGRO,U5,1,CALZADO,5,DAMA,287,ZAPATILLA,83,VESTIR,618.0,ZAP PUNTAL TACON BAJO (618),0.0
915293,21.0,28.0,369,VICENZA,2553,810,PLATA,U5,1,CALZADO,5,DAMA,66,CHOCLO,12,CASUAL,1894.0,CERRADO SUELA CORRIDA (1894),0.0
915294,21.0,28.0,369,VICENZA,4914,3682,INOX,U5,1,CALZADO,5,DAMA,66,CHOCLO,12,CASUAL,1894.0,CERRADO SUELA CORRIDA (1894),0.0
915292,21.0,28.0,369,VICENZA,4455,3855,NUDE,U5,1,CALZADO,5,DAMA,66,CHOCLO,12,CASUAL,1894.0,CERRADO SUELA CORRIDA (1894),0.0
915297,21.0,28.0,369,VICENZA,3205,4970,NEGRO,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,41.0,CHOCLO CUÑA (41),0.0
915298,21.0,28.0,369,VICENZA,5602,2023,PINK,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,41.0,CHOCLO CUÑA (41),0.0
915299,21.0,28.0,369,VICENZA,5602,4970,NEGRO,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,41.0,CHOCLO CUÑA (41),0.0
915296,21.0,28.0,369,VICENZA,3506,4970,NEGRO,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,534.0,CHOCLO CERRADO (534),0.0
915291,21.0,28.0,1258,ADIORA,1336,4970,NEGRO,U5,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,566.0,TENIS URBANO CALCETIN (566),0.0
917837,21.0,28.0,4991,JOSHUA,2168,22977,DOLLY,U5,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,,,0.0
873174,21.0,28.0,870,FLEXI,3601,382,CAFE,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,749.0,FLEXI URBANO (749),0.0
873173,21.0,28.0,870,FLEXI,3603,2534,MARINO,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,749.0,FLEXI URBANO (749),0.0
871975,21.0,28.0,322,SEDUCTA,9068,785,OCRE,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,300.0,SAND CUÑA MEDIO PULSERA (300),79.0
872056,21.0,28.0,273,DEIRA PAULINA,1601,4970,NEGRO,U5,1,CALZADO,5,DAMA,244,SANDALIA,17,CONFORT,1840.0,SAND CONFORT PLAT PULSERA (1840),99.0
